Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
329,0.517,13.7629,0.730,13.7629,1.000,13.7629,1564.27,-15.85,810.62,981.18,1000.00,2000.00,1000.00,-30.34,-33.00,178.04,-0.49,-0.66,0.57,-0.74,0.66,0.12,0.45,0.36,0.81,1.4650235
330,0.512,13.9353,0.000,13.9353,0.311,13.9353,1564.99,-16.36,810.07,984.15,1000.00,2000.00,1000.00,-30.42,-33.31,178.08,-0.48,-0.67,0.56,-0.76,0.64,0.12,0.44,0.37,0.82,1.4744010
331,0.532,14.0896,0.735,14.0895,0.973,14.0895,1565.71,-16.87,809.51,987.12,1000.00,2000.00,1000.00,-30.50,-33.62,178.12,-0.47,-0.69,0.56,-0.77,0.62,0.12,0.44,0.37,0.82,1.4631121
332,0.512,14.2500,0.000,14.2500,1.000,14.2500,1566.45,-17.38,808.94,990.09,1000.00,2000.00,1000.00,-30.56,-33.95,178.15,-0.45,-0.70,0.56,-0.78,0.61,0.13,0.43,0.38,0.82,1.4673394
333,0.527,14.4142,0.676,14.4142,0.000,14.4142,1567.20,-17.89,808.37,993.06,1000.00,2000.00,1000.00,-30.61,-34.28,178.18,-0.44,-0.71,0.55,-0.79,0.60,0.13,0.42,0.38,0.82,1.4696311
334,0.561,14.5645,0.000,14.5645,1.000,14.5645,1567.96,-18.40,807.79,996.03,1000.00,2000.00,1000.00,-30.64,-34.63,178.21,-0.43,-0.71,0.55,-0.80,0.58,0.13,0.42,0.39,0.82,1.4603353
335,0.535,14.7191,0.000,14.7191,1.000,14.7191,1568.73,-18.91,807.21,999.00,1000.00,2000.00,1000.00,-30.66,-34.98,178.24,-0.41,-0.72,0.55,-0.81,0.57,0.13,0.41,0.39,0.82,1.4634495
336,0.481,14.8762,0.653,14.8765,0.327,14.8763,1569.52,-19.42,806.62,1001.97,1000.00,2000.00,1000.00,-30.67,-35.34,178.27,-0.40,-0.73,0.55,-0.82,0.55,0.14,0.41,0.40,0.82,1.4651866
337,0.424,15.0204,0.000,15.0204,1.000,15.0204,1570.31,-19.93,806.02,1004.94,1000.00,2000.00,1000.00,-30.66,-35.71,178.29,-0.39,-0.74,0.55,-0.83,0.54,0.14,0.41,0.40,0.82,1.4556024
338,0.489,15.1686,0.000,15.1685,1.000,15.1685,1571.11,-20.44,805.42,1007.91,1000.00,2000.00,1000.00,-30.63,-36.08,178.30,-0.37,-0.75,0.55,-0.83,0.53,0.15,0.40,0.40,0.82,1.4587097
339,0.444,15.3173,0.000,15.3169,0.526,15.3173,1571.92,-20.95,804.81,1010.88,1000.00,2000.00,1000.00,-30.58,-36.47,178.32,-0.36,-0.75,0.55,-0.84,0.52,0.16,0.40,0.41,0.82,1.4592568
340,0.444,15.4540,0.348,15.4539,1.000,15.4540,1572.74,-21.46,804.20,1013.85,1000.00,2000.00,1000.00,-30.51,-36.87,178.32,-0.35,-0.76,0.55,-0.85,0.51,0.16,0.41,0.41,0.82,1.4494901
341,0.446,15.5952,0.350,15.5951,1.000,15.5952,1573.57,-21.97,803.58,1016.83,1000.00,2000.00,1000.00,-30.42,-37.28,178.33,-0.34,-0.76,0.56,-0.85,0.50,0.17,0.41,0.41,0.81,1.4533333
342,0.429,15.7430,0.005,15.7428,0.440,15.7429,1574.41,-22.47,802.95,1019.80,1000.00,2000.00,1000.00,-30.31,-37.69,178.32,-0.32,-0.77,0.56,-0.85,0.49,0.18,0.41,0.42,0.81,1.4584341
343,0.459,15.8827,0.342,15.8826,0.380,15.8826,1575.26,-22.97,802.32,1022.77,1000.00,2000.00,1000.00,-30.19,-38.11,178.32,-0.31,-0.77,0.56,-0.86,0.48,0.19,0.41,0.42,0.81,1.4520109
344,0.450,16.0211,0.388,16.0210,0.301,16.0210,1576.12,-23.48,801.67,1025.74,1000.00,2000.00,1000.00,-30.04,-38.54,178.30,-0.30,-0.77,0.56,-0.86,0.47,0.19,0.42,0.43,0.80,1.4509733
345,0.448,16.1584,0.391,16.1584,0.273,16.1583,1576.99,-23.97,801.02,1028.71,1000.00,2000.00,1000.00,-29.88,-38.97,178.29,-0.28,-0.77,0.57,-0.86,0.46,0.20,0.42,0.43,0.80,1.4500240
346,0.447,16.2948,0.397,16.2949,0.171,16.2950,1577.87,-24.47,800.37,1031.68,1000.00,2000.00,1000.00,-29.71,-39.41,178.26,-0.27,-0.78,0.57,-0.86,0.46,0.21,0.42,0.44,0.79,1.4494901
347,0.447,16.4301,0.398,16.4301,0.134,16.4299,1578.75,-24.96,799.70,1034.66,1000.00,2000.00,1000.00,-29.53,-39.85,178.24,-0.26,-0.78,0.57,-0.87,0.45,0.22,0.43,0.44,0.79,1.4478599
348,0.449,16.5646,0.402,16.5646,0.217,16.5647,1579.65,-25.45,799.03,1037.63,1000.00,2000.00,1000.00,-29.33,-40.29,178.21,-0.25,-0.78,0.58,-0.87,0.44,0.22,0.43,0.45,0.79,1.4477496
349,0.450,16.6980,0.404,16.6980,0.227,16.6981,1580.55,-25.93,798.35,1040.60,1000.00,2000.00,1000.00,-29.12,-40.73,178.18,-0.24,-0.78,0.58,-0.87,0.44,0.23,0.43,0.45,0.78,1.4465239
350,0.451,16.8127,0.387,16.8125,0.999,16.8127,1581.47,-26.42,797.67,1043.56,1000.00,2000.00,1000.00,-28.91,-41.18,178.15,-0.23,-0.78,0.59,-0.87,0.43,0.24,0.44,0.46,0.77,1.4264053
351,0.451,16.9595,0.416,16.9594,0.149,16.9594,1582.39,-26.89,796.97,1046.53,1000.00,2000.00,1000.00,-28.69,-41.62,178.11,-0.22,-0.78,0.59,-0.87,0.43,0.24,0.44,0.46,0.77,1.4575993
352,0.457,17.0903,0.416,17.0901,0.112,17.0903,1583.32,-27.37,796.27,1049.50,1000.00,2000.00,1000.00,-28.46,-42.07,178.08,-0.21,-0.78,0.60,-0.87,0.42,0.25,0.44,0.47,0.76,1.4442320
353,0.463,17.2211,0.000,17.2209,0.000,17.2211,1584.26,-27.84,795.56,1052.47,1000.00,2000.00,1000.00,-28.22,-42.51,178.03,-0.20,-0.77,0.60,-0.87,0.42,0.25,0.45,0.47,0.76,1.4439981
354,0.451,17.3508,0.423,17.3510,0.000,17.3510,1585.21,-28.31,794.85,1055.43,1000.00,2000.00,1000.00,-27.97,-42.96,177.99,-0.19,-0.77,0.61,-0.87,0.41,0.26,0.45,0.48,0.75,1.4431729
355,0.452,17.4806,0.446,17.4807,0.000,17.4806,1586.16,-28.77,794.12,1058.40,1000.00,2000.00,1000.00,-27.73,-43.40,177.95,-0.18,-0.77,0.61,-0.87,0.41,0.26,0.45,0.49,0.75,1.4429352
356,0.451,17.6091,0.474,17.6093,0.000,17.6093,1587.13,-29.23,793.39,1061.37,1000.00,2000.00,1000.00,-27.48,-43.85,177.92,-0.17,-0.77,0.62,-0.87,0.41,0.27,0.45,0.49,0.74,1.4419754
357,0.454,17.7363,0.354,17.7365,0.000,17.7365,1588.10,-29.68,792.65,1064.33,1000.00,2000.00,1000.00,-27.23,-44.29,177.87,-0.16,-0.77,0.62,-0.87,0.40,0.27,0.46,0.50,0.74,1.4405085
358,0.452,17.8655,0.354,17.8654,0.000,17.8656,1589.08,-30.13,791.91,1067.29,1000.00,2000.00,1000.00,-26.98,-44.74,177.80,-0.15,-0.76,0.63,-0.88,0.40,0.27,0.46,0.51,0.73,1.4424571
359,0.460,17.9945,0.354,17.9943,0.000,17.9944,1590.07,-30.57,791.16,1070.26,1000.00,2000.00,1000.00,-26.73,-45.20,177.73,-0.14,-0.76,0.63,-0.88,0.40,0.28,0.46,0.51,0.72,1.4420961
360,0.455,18.1228,0.417,18.1229,0.000,18.1229,1591.07,-31.02,790.39,1073.22,1000.00,2000.00,1000.00,-26.48,-45.64,177.67,-0.14,-0.76,0.64,-0.88,0.39,0.28,0.46,0.52,0.72,1.4418545
361,0.462,18.2505,0.350,18.2504,0.000,18.2505,1592.07,-31.45,789.63,1076.18,1000.00,2000.00,1000.00,-26.22,-46.09,177.60,-0.13,-0.76,0.64,-0.88,0.39,0.28,0.46,0.53,0.71,1.4408784
362,0.486,18.3793,0.419,18.3793,0.000,18.3793,1593.09,-31.89,788.85,1079.14,1000.00,2000.00,1000.00,-25.96,-46.54,177.54,-0.12,-0.75,0.65,-0.88,0.38,0.28,0.46,0.53,0.71,1.4420961
363,0.501,18.5067,0.345,18.5066,0.000,18.5067,1594.11,-32.31,788.07,1082.09,1000.00,2000.00,1000.00,-25.70,-46.98,177.49,-0.12,-0.75,0.65,-0.88,0.38,0.28,0.46,0.54,0.71,1.4407552
364,0.528,18.6357,0.345,18.6356,0.000,18.6357,1595.14,-32.74,787.28,1085.05,1000.00,2000.00,1000.00,-25.44,-47.42,177.44,-0.11,-0.75,0.65,-0.88,0.38,0.28,0.46,0.55,0.70,1.4423370
365,0.563,18.7650,0.371,18.7650,0.000,18.7650,1596.18,-33.16,786.48,1088.01,1000.00,2000.00,1000.00,-25.18,-47.85,177.39,-0.11,-0.74,0.66,-0.88,0.37,0.28,0.46,0.55,0.70,1.4425770
366,0.560,18.8945,0.392,18.8945,0.000,18.8945,1597.23,-33.57,785.68,1090.96,1000.00,2000.00,1000.00,-24.93,-48.28,177.34,-0.10,-0.74,0.66,-0.89,0.37,0.28,0.45,0.56,0.69,1.4428160
367,0.561,19.0243,0.335,19.0242,0.001,19.0243,1598.28,-33.98,784.86,1093.92,1000.00,2000.00,1000.00,-24.67,-48.70,177.31,-0.10,-0.74,0.67,-0.89,0.37,0.28,0.45,0.56,0.69,1.4430542
368,0.566,19.1554,0.372,19.1555,0.000,19.1555,1599.34,-34.39,784.05,1096.87,1000.00,2000.00,1000.00,-24.42,-49.13,177.27,-0.09,-0.74,0.67,-0.89,0.37,0.28,0.45,0.57,0.69,1.4444649
369,0.565,19.2872,0.326,19.2870,0.000,19.2872,1600.41,-34.79,783.22,1099.83,1000.00,2000.00,1000.00,-24.17,-49.54,177.24,-0.09,-0.73,0.67,-0.89,0.36,0.28,0.45,0.57,0.69,1.4449284
370,0.573,19.4204,0.364,19.4205,0.000,19.4204,1601.49,-35.19,782.39,1102.78,1000.00,2000.00,1000.00,-23.92,-49.96,177.22,-0.09,-0.73,0.68,-0.89,0.36,0.27,0.44,0.58,0.69,1.4462985
371,0.577,19.5546,0.318,19.5543,0.000,19.5546,1602.58,-35.59,781.55,1105.73,1000.00,2000.00,1000.00,-23.68,-50.37,177.20,-0.09,-0.73,0.68,-0.89,0.36,0.27,0.44,0.58,0.68,1.4471954
372,0.582,19.6902,0.343,19.6903,0.000,19.6903,1603.67,-35.98,780.70,1108.69,1000.00,2000.00,1000.00,-23.44,-50.77,177.19,-0.09,-0.73,0.68,-0.90,0.36,0.27,0.44,0.59,0.68,1.4486260
373,0.585,19.8276,0.319,19.8276,0.000,19.8278,1604.77,-36.37,779.85,1111.64,1000.00,2000.00,1000.00,-23.20,-51.17,177.18,-0.09,-0.73,0.68,-0.90,0.35,0.26,0.43,0.59,0.68,1.4501302
374,0.592,19.9668,0.333,19.9669,0.000,19.9669,1605.88,-36.75,778.99,1114.59,1000.00,2000.00,1000.00,-22.98,-51.56,177.17,-0.09,-0.73,0.68,-0.90,0.35,0.26,0.43,0.59,0.68,1.4515980
375,0.232,20.1099,0.356,20.1097,0.000,20.1099,1606.99,-37.13,778.12,1117.55,1000.00,2000.00,1000.00,-22.76,-51.95,177.18,-0.09,-0.72,0.68,-0.90,0.35,0.25,0.42,0.59,0.68,1.4547249
376,0.614,20.2606,0.013,20.2605,0.000,20.2610,1608.12,-37.50,777.25,1120.50,1000.00,2000.00,1000.00,-22.54,-52.34,177.18,-0.09,-0.72,0.68,-0.90,0.35,0.25,0.42,0.60,0.69,1.4609548
377,0.614,20.4045,0.279,20.4045,0.465,20.4047,1609.25,-37.88,776.37,1123.45,1000.00,2000.00,1000.00,-22.34,-52.72,177.19,-0.09,-0.72,0.68,-0.91,0.34,0.24,0.41,0.60,0.69,1.4553113
378,0.614,20.5416,0.303,20.5420,0.000,20.5419,1610.39,-38.24,775.49,1126.41,1000.00,2000.00,1000.00,-22.14,-53.10,177.21,-0.09,-0.72,0.68,-0.91,0.34,0.24,0.41,0.60,0.69,1.4499176
379,0.618,20.7003,0.272,20.7004,0.528,20.7006,1611.54,-38.61,774.60,1129.36,1000.00,2000.00,1000.00,-21.95,-53.47,177.23,-0.10,-0.72,0.68,-0.91,0.34,0.23,0.40,0.60,0.69,1.4661543
380,0.627,20.8428,0.274,20.8433,0.000,20.8433,1612.70,-38.97,773.70,1132.31,1000.00,2000.00,1000.00,-21.77,-53.85,177.25,-0.10,-0.72,0.68,-0.91,0.34,0.23,0.39,0.60,0.70,1.4545281
381,0.633,21.0054,0.257,21.0057,0.501,21.0056,1613.86,-39.33,772.80,1135.27,1000.00,2000.00,1000.00,-21.60,-54.21,177.27,-0.11,-0.73,0.68,-0.92,0.34,0.22,0.39,0.60,0.70,1.4684980
382,0.142,21.1631,0.257,21.1641,0.546,21.1642,1615.03,-39.69,771.89,1138.22,1000.00,2000.00,1000.00,-21.44,-54.58,177.30,-0.11,-0.73,0.68,-0.92,0.34,0.21,0.38,0.60,0.70,1.4660743
383,1.000,21.3225,0.239,21.3230,0.251,21.3232,1616.21,-40.05,770.97,1141.18,1000.00,2000.00,1000.00,-21.30,-54.94,177.33,-0.12,-0.73,0.68,-0.92,0.34,0.20,0.37,0.60,0.71,1.4663935
384,1.000,21.4830,0.240,21.4838,0.000,21.4838,1617.40,-40.40,770.05,1144.13,1000.00,2000.00,1000.00,-21.17,-55.30,177.36,-0.12,-0.73,0.67,-0.92,0.33,0.19,0.37,0.60,0.71,1.4673394
385,0.283,21.6470,0.220,21.6459,0.377,21.6461,1618.60,-40.75,769.12,1147.09,1000.00,2000.00,1000.00,-21.05,-55.65,177.40,-0.13,-0.73,0.67,-0.92,0.33,0.18,0.36,0.60,0.72,1.4684980
386,1.000,21.8131,0.219,21.8127,0.000,21.8131,1619.80,-41.10,768.19,1150.05,1000.00,2000.00,1000.00,-20.95,-56.00,177.44,-0.14,-0.73,0.67,-0.93,0.33,0.17,0.35,0.59,0.72,1.4713206
387,1.000,21.9855,0.199,21.9857,0.603,21.9868,1621.02,-41.45,767.25,1153.01,1000.00,2000.00,1000.00,-20.87,-56.34,177.48,-0.15,-0.73,0.66,-0.93,0.33,0.16,0.34,0.59,0.73,1.4751416
388,0.720,22.1512,0.197,22.1511,1.000,22.1511,1622.24,-41.79,766.30,1155.97,1000.00,2000.00,1000.00,-20.80,-56.68,177.53,-0.15,-0.74,0.66,-0.93,0.33,0.15,0.33,0.59,0.74,1.4697057
389,0.723,22.3243,0.175,22.3237,0.915,22.3245,1623.47,-42.14,765.35,1158.93,1000.00,2000.00,1000.00,-20.75,-57.02,177.57,-0.16,-0.74,0.66,-0.93,0.33,0.14,0.32,0.59,0.74,1.4749408
390,0.725,22.4996,0.175,22.4996,1.000,22.4995,1624.71,-42.48,764.40,1161.89,1000.00,2000.00,1000.00,-20.73,-57.35,177.62,-0.17,-0.74,0.65,-0.93,0.33,0.13,0.31,0.59,0.75,1.4758710
391,0.388,22.6826,0.150,22.6826,1.000,22.6826,1625.96,-42.83,763.44,1164.85,1000.00,2000.00,1000.00,-20.72,-57.67,177.66,-0.18,-0.74,0.65,-0.93,0.34,0.12,0.30,0.58,0.75,1.4800242
392,1.000,22.8555,0.150,22.8553,0.673,22.8566,1627.22,-43.17,762.47,1167.81,1000.00,2000.00,1000.00,-20.73,-57.99,177.70,-0.19,-0.74,0.64,-0.94,0.34,0.11,0.30,0.58,0.76,1.4752750
393,0.999,23.0352,0.123,23.0337,1.000,23.0352,1628.49,-43.52,761.50,1170.77,1000.00,2000.00,1000.00,-20.77,-58.30,177.74,-0.21,-0.74,0.64,-0.94,0.34,0.09,0.29,0.58,0.77,1.4777416
394,0.849,23.2137,0.122,23.2126,1.000,23.2134,1629.77,-43.87,760.52,1173.73,1000.00,2000.00,1000.00,-20.83,-58.61,177.78,-0.22,-0.75,0.63,-0.94,0.34,0.08,0.27,0.57,0.77,1.4775515
395,0.859,23.3934,0.092,23.3926,1.000,23.3934,1631.06,-44.22,759.54,1176.70,1000.00,2000.00,1000.00,-20.91,-58.91,177.82,-0.23,-0.75,0.62,-0.94,0.34,0.07,0.26,0.57,0.78,1.4784944
396,0.503,23.5869,0.092,23.5868,1.000,23.5870,1632.36,-44.57,758.55,1179.66,1000.00,2000.00,1000.00,-21.03,-59.20,177.85,-0.24,-0.75,0.62,-0.94,0.35,0.05,0.25,0.57,0.78,1.4849215
397,0.902,23.7487,0.061,23.7482,1.000,23.7487,1633.67,-44.92,757.56,1182.63,1000.00,2000.00,1000.00,-21.16,-59.49,177.87,-0.25,-0.75,0.61,-0.94,0.35,0.04,0.24,0.56,0.79,1.4680377
398,0.501,23.9678,0.501,23.9678,1.000,23.9678,1634.98,-45.27,756.57,1185.59,1000.00,2000.00,1000.00,-21.33,-59.76,177.89,-0.27,-0.75,0.61,-0.93,0.35,0.03,0.23,0.56,0.79,1.4948794
399,0.500,24.1562,1.000,24.1562,1.000,24.1562,1636.31,-45.63,755.57,1188.56,1000.00,2000.00,1000.00,-21.52,-60.02,177.91,-0.28,-0.75,0.60,-0.93,0.36,0.01,0.22,0.56,0.80,1.4825974
400,1.000,24.3011,0.000,24.3011,1.000,24.3011,1637.65,-46.00,754.56,1191.52,1000.00,2000.00,1000.00,-21.75,-60.27,177.92,-0.29,-0.75,0.59,-0.93,0.36,-0.00,0.21,0.55,0.81,1.4562757
401,1.000,24.4813,0.000,24.4813,1.000,24.4813,1639.00,-46.36,753.55,1194.49,1000.00,2000.00,1000.00,-22.00,-60.51,177.91,-0.31,-0.75,0.59,-0.93,0.37,-0.02,0.20,0.55,0.81,1.4785565
402,0.500,24.7047,0.606,24.7047,1.000,24.7047,1640.36,-46.73,752.54,1197.45,1000.00,2000.00,1000.00,-22.28,-60.73,177.94,-0.32,-0.75,0.58,-0.93,0.38,-0.03,0.19,0.55,0.81,1.4963260
403,1.000,24.8654,0.748,24.8654,1.000,24.8654,1641.74,-47.11,751.52,1200.42,1000.00,2000.00,1000.00,-22.59,-60.92,177.95,-0.34,-0.75,0.57,-0.92,0.38,-0.05,0.18,0.54,0.82,1.4674175
404,0.500,25.0698,0.730,25.0698,1.000,25.0698,1643.12,-47.49,750.51,1203.38,1000.00,2000.00,1000.00,-22.94,-61.10,177.96,-0.35,-0.74,0.57,-0.92,0.39,-0.06,0.18,0.54,0.82,1.4894637
405,0.290,25.2286,0.000,25.2286,1.000,25.2286,1644.51,-47.88,749.48,1206.35,1000.00,2000.00,1000.00,-23.31,-61.27,177.95,-0.37,-0.74,0.56,-0.91,0.40,-0.07,0.17,0.54,0.83,1.4662342
406,0.229,25.4042,0.000,25.4042,1.000,25.4042,1645.92,-48.28,748.46,1209.32,1000.00,2000.00,1000.00,-23.71,-61.42,177.93,-0.38,-0.74,0.55,-0.91,0.41,-0.09,0.16,0.54,0.83,1.4761333
407,1.000,25.5769,1.000,25.5769,1.000,25.5769,1647.33,-48.68,747.44,1212.28,1000.00,2000.00,1000.00,-24.14,-61.55,177.90,-0.40,-0.74,0.55,-0.90,0.41,-0.10,0.15,0.54,0.83,1.4746041
408,1.000,25.7247,0.000,25.7247,0.953,25.7247,1648.76,-49.09,746.41,1215.25,1000.00,2000.00,1000.00,-24.56,-61.68,177.86,-0.41,-0.73,0.54,-0.90,0.42,-0.11,0.15,0.53,0.83,1.4585261
409,0.455,25.9220,0.545,25.9220,1.000,25.9220,1650.20,-49.51,745.38,1218.21,1000.00,2000.00,1000.00,-25.02,-61.79,177.81,-0.43,-0.73,0.53,-0.89,0.43,-0.13,0.14,0.53,0.84,1.4865080
410,0.288,26.0675,0.000,26.0671,0.989,26.0675,1651.65,-49.93,744.35,1221.17,1000.00,2000.00,1000.00,-25.50,-61.88,177.75,-0.44,-0.72,0.53,-0.89,0.44,-0.14,0.13,0.53,0.84,1.4567519
411,1.000,26.2280,1.000,26.2279,1.000,26.2279,1653.11,-50.36,743.31,1224.13,1000.00,2000.00,1000.00,-26.00,-61.95,177.67,-0.46,-0.72,0.52,-0.88,0.45,-0.15,0.13,0.53,0.84,1.4672612
412,0.411,26.3890,0.854,26.3890,0.993,26.3890,1654.58,-50.81,742.28,1227.09,1000.00,2000.00,1000.00,-26.53,-62.00,177.57,-0.47,-0.71,0.52,-0.87,0.46,-0.16,0.13,0.53,0.84,1.4677285
413,0.547,26.5398,1.000,26.5399,0.999,26.5398,1656.06,-51.26,741.25,1230.05,1000.00,2000.00,1000.00,-27.09,-62.03,177.47,-0.49,-0.71,0.51,-0.86,0.48,-0.17,0.13,0.53,0.84,1.4606901
414,0.555,26.6859,0.846,26.6859,1.000,26.6859,1657.55,-51.72,740.21,1233.01,1000.00,2000.00,1000.00,-27.66,-62.03,177.34,-0.50,-0.70,0.51,-0.85,0.49,-0.18,0.12,0.52,0.84,1.4572242
415,0.555,26.8273,0.793,26.8273,0.999,26.8273,1659.05,-52.19,739.18,1235.96,1000.00,2000.00,1000.00,-28.26,-62.01,177.20,-0.52,-0.69,0.50,-0.85,0.50,-0.19,0.12,0.52,0.84,1.4534338
416,1.000,26.9625,1.000,26.9625,1.000,26.9625,1660.56,-52.67,738.15,1238.91,1000.00,2000.00,1000.00,-28.88,-61.96,177.05,-0.53,-0.68,0.50,-0.84,0.51,-0.19,0.13,0.52,0.84,1.4481894
417,0.500,27.1097,0.500,27.1099,0.500,27.1099,1662.08,-53.16,737.12,1241.86,1000.00,2000.00,1000.00,-29.51,-61.90,176.89,-0.55,-0.67,0.50,-0.83,0.53,-0.20,0.13,0.52,0.84,1.4581572
418,0.504,27.2271,0.037,27.2268,1.000,27.2271,1663.62,-53.67,736.08,1244.80,1000.00,2000.00,1000.00,-30.15,-61.81,176.72,-0.56,-0.66,0.49,-0.82,0.54,-0.21,0.13,0.52,0.84,1.4295216
419,0.549,27.3383,0.887,27.3384,1.000,27.3384,1665.16,-54.18,735.06,1247.75,1000.00,2000.00,1000.00,-30.80,-61.70,176.53,-0.58,-0.65,0.49,-0.81,0.55,-0.21,0.14,0.52,0.84,1.4221923
420,0.695,27.4666,0.971,27.4666,0.499,27.4666,1666.71,-54.70,734.03,1250.68,1000.00,2000.00,1000.00,-31.45,-61.57,176.34,-0.59,-0.64,0.49,-0.80,0.57,-0.21,0.14,0.52,0.84,1.4414901
421,0.550,27.5675,0.656,27.5674,1.000,27.5675,1668.27,-55.24,733.01,1253.62,1000.00,2000.00,1000.00,-32.12,-61.41,176.14,-0.60,-0.63,0.49,-0.79,0.58,-0.22,0.15,0.52,0.84,1.4071774
422,0.508,27.6981,0.146,27.6981,1.000,27.6981,1669.84,-55.78,731.99,1256.55,1000.00,2000.00,1000.00,-32.79,-61.24,175.93,-0.61,-0.62,0.49,-0.77,0.59,-0.22,0.15,0.51,0.84,1.4438809
423,0.703,27.8093,0.656,27.8092,0.497,27.8093,1671.42,-56.34,730.97,1259.48,1000.00,2000.00,1000.00,-33.46,-61.05,175.72,-0.63,-0.61,0.49,-0.76,0.61,-0.22,0.16,0.51,0.84,1.4220316
424,0.544,27.9022,0.951,27.9023,1.000,27.9023,1673.00,-56.91,729.95,1262.41,1000.00,2000.00,1000.00,-34.13,-60.84,175.50,-0.64,-0.59,0.49,-0.75,0.62,-0.22,0.17,0.51,0.84,1.3935001
425,0.517,28.0143,0.362,28.0142,0.491,28.0145,1674.59,-57.49,728.94,1265.33,1000.00,2000.00,1000.00,-34.79,-60.61,175.28,-0.65,-0.58,0.49,-0.74,0.63,-0.22,0.18,0.51,0.84,1.4233079
426,1.000,28.1106,1.000,28.1128,0.276,28.1132,1676.20,-58.08,727.94,1268.24,1000.00,2000.00,1000.00,-35.46,-60.36,175.06,-0.66,-0.57,0.49,-0.73,0.65,-0.22,0.19,0.51,0.84,1.4034007
427,0.506,28.2030,0.213,28.2030,0.344,28.2030,1677.80,-58.68,726.94,1271.16,1000.00,2000.00,1000.00,-36.12,-60.10,174.84,-0.67,-0.55,0.50,-0.72,0.66,-0.22,0.21,0.51,0.84,1.3873742
428,0.698,28.2966,1.000,28.2950,0.321,28.2946,1679.42,-59.30,725.94,1274.07,1000.00,2000.00,1000.00,-36.70,-59.91,174.67,-0.68,-0.54,0.50,-0.70,0.67,-0.22,0.22,0.50,0.84,1.3907238
429,0.520,28.3699,0.243,28.3700,1.000,28.3700,1681.04,-59.92,724.94,1276.98,1000.00,2000.00,1000.00,-37.28,-59.70,174.51,-0.68,-0.53,0.50,-0.69,0.69,-0.22,0.23,0.50,0.83,1.3533612
430,0.684,28.4552,0.649,28.4596,0.425,28.4598,1682.67,-60.55,723.95,1279.88,1000.00,2000.00,1000.00,-37.85,-59.49,174.35,-0.69,-0.51,0.51,-0.68,0.70,-0.22,0.24,0.50,0.83,1.3873742
431,0.537,28.5126,0.640,28.5126,1.000,28.5126,1684.31,-61.19,722.96,1282.79,1000.00,2000.00,1000.00,-38.42,-59.25,174.19,-0.70,-0.50,0.51,-0.67,0.71,-0.22,0.26,0.49,0.83,1.2646811
432,0.537,28.5941,0.931,28.6038,0.389,28.6049,1685.96,-61.84,721.98,1285.69,1000.00,2000.00,1000.00,-38.99,-59.00,174.03,-0.71,-0.48,0.52,-0.65,0.73,-0.22,0.27,0.49,0.83,1.3921226
433,0.538,28.6591,1.000,28.6659,0.300,28.6710,1687.61,-62.50,721.00,1288.59,1000.00,2000.00,1000.00,-39.57,-58.72,173.86,-0.71,-0.47,0.52,-0.64,0.74,-0.22,0.28,0.49,0.83,1.3240241
434,0.538,28.7200,0.640,28.7200,0.408,28.7201,1689.26,-63.17,720.03,1291.48,1000.00,2000.00,1000.00,-40.15,-58.41,173.69,-0.72,-0.45,0.53,-0.63,0.75,-0.21,0.30,0.48,0.82,1.2433848
435,0.543,28.7783,0.641,28.7782,0.413,28.7783,1690.92,-63.85,719.06,1294.37,1000.00,2000.00,1000.00,-40.72,-58.10,173.53,-0.72,-0.44,0.53,-0.62,0.76,-0.21,0.31,0.48,0.82,1.2920167
436,0.545,28.8333,0.639,28.8331,0.351,28.8334,1692.59,-64.53,718.10,1297.26,1000.00,2000.00,1000.00,-41.28,-57.78,173.37,-0.73,-0.42,0.54,-0.60,0.77,-0.21,0.33,0.48,0.82,1.2768326
437,0.545,28.8859,0.695,28.8854,0.000,28.8859,1694.26,-65.23,717.14,1300.15,1000.00,2000.00,1000.00,-41.83,-57.44,173.21,-0.73,-0.41,0.55,-0.59,0.78,-0.21,0.34,0.47,0.81,1.2633452
438,0.540,28.9391,0.471,28.9392,0.195,28.9393,1695.94,-65.94,716.19,1303.03,1000.00,2000.00,1000.00,-42.38,-57.10,173.06,-0.73,-0.40,0.55,-0.58,0.79,-0.20,0.36,0.47,0.81,1.2686223
439,0.549,28.9839,0.526,28.9839,0.122,28.9844,1697.62,-66.65,715.24,1305.91,1000.00,2000.00,1000.00,-42.91,-56.76,172.91,-0.73,-0.38,0.56,-0.57,0.80,-0.20,0.37,0.47,0.80,1.2164085
440,0.542,29.0251,0.417,29.0264,0.191,29.0265,1699.31,-67.38,714.30,1308.79,1000.00,2000.00,1000.00,-43.43,-56.41,172.77,-0.74,-0.37,0.57,-0.56,0.81,-0.20,0.38,0.46,0.80,1.1939602
