Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
1559,0.000,3.8482,1.000,3.8482,0.500,3.8482,562.31,1457.94,1888.73,693.24,1000.00,2000.00,1000.00,-9.85,-62.77,-34.73,-0.99,0.01,0.13,-0.04,0.92,-0.39,0.12,0.40,0.91,0.1233389
1560,0.500,3.8406,1.000,3.8406,1.000,3.8406,562.70,1457.77,1887.68,692.66,1000.00,2000.00,1000.00,-10.03,-62.87,-34.72,-0.99,0.01,0.13,-0.04,0.92,-0.40,0.12,0.40,0.91,-0.4310758
1561,0.000,3.8422,1.000,3.8422,0.500,3.8422,563.08,1457.60,1886.63,692.08,1000.00,2000.00,1000.00,-10.22,-62.97,-34.71,-0.99,0.02,0.13,-0.04,0.92,-0.40,0.13,0.40,0.91,0.0997323
1562,0.500,3.8349,1.000,3.8349,1.000,3.8349,563.47,1457.43,1885.58,691.50,1000.00,2000.00,1000.00,-10.41,-63.06,-34.70,-0.99,0.02,0.13,-0.04,0.92,-0.40,0.13,0.40,0.91,-0.4138807
1563,0.000,3.8368,1.000,3.8368,0.500,3.8368,563.86,1457.25,1884.53,690.92,1000.00,2000.00,1000.00,-10.60,-63.16,-34.70,-0.99,0.02,0.14,-0.04,0.92,-0.40,0.14,0.40,0.91,0.1160768
1564,0.500,3.8298,1.000,3.8298,1.000,3.8298,564.25,1457.07,1883.48,690.35,1000.00,2000.00,1000.00,-10.78,-63.25,-34.69,-0.99,0.03,0.14,-0.03,0.91,-0.40,0.14,0.40,0.90,-0.4017900
1565,0.000,3.8319,1.000,3.8319,0.500,3.8319,564.64,1456.89,1882.42,689.77,1000.00,2000.00,1000.00,-10.97,-63.35,-34.68,-0.99,0.03,0.14,-0.03,0.91,-0.40,0.14,0.40,0.90,0.1292517
1566,0.500,3.8251,0.110,3.8251,1.000,3.8251,565.03,1456.70,1881.36,689.19,1000.00,2000.00,1000.00,-11.15,-63.44,-34.67,-0.99,0.03,0.15,-0.03,0.91,-0.41,0.15,0.41,0.90,-0.3864359
1567,0.000,3.8275,0.706,3.8275,0.500,3.8275,565.41,1456.51,1880.30,688.61,1000.00,2000.00,1000.00,-11.34,-63.53,-34.66,-0.99,0.03,0.15,-0.03,0.91,-0.41,0.15,0.41,0.90,0.1395630
1568,0.500,3.8207,1.000,3.8207,1.000,3.8207,565.80,1456.32,1879.24,688.04,1000.00,2000.00,1000.00,-11.53,-63.62,-34.65,-0.99,0.04,0.15,-0.03,0.91,-0.41,0.16,0.41,0.90,-0.3866445
1569,0.000,3.8234,0.791,3.8234,0.500,3.8234,566.19,1456.13,1878.18,687.46,1000.00,2000.00,1000.00,-11.71,-63.71,-34.64,-0.99,0.04,0.16,-0.03,0.91,-0.41,0.16,0.41,0.90,0.1601360
1570,0.500,3.8168,0.575,3.8168,1.000,3.8168,566.58,1455.93,1877.12,686.88,1000.00,2000.00,1000.00,-11.90,-63.80,-34.63,-0.99,0.04,0.16,-0.03,0.91,-0.41,0.16,0.41,0.90,-0.3768133
1571,0.498,3.8197,0.579,3.8197,0.500,3.8198,566.97,1455.73,1876.05,686.30,1000.00,2000.00,1000.00,-12.08,-63.89,-34.62,-0.99,0.04,0.16,-0.03,0.91,-0.41,0.17,0.41,0.90,0.1760427
1572,0.000,3.8130,1.000,3.8130,1.000,3.8130,567.36,1455.52,1874.99,685.73,1000.00,2000.00,1000.00,-12.27,-63.98,-34.61,-0.98,0.05,0.17,-0.03,0.91,-0.42,0.17,0.41,0.89,-0.3863622
1573,0.360,3.8166,0.148,3.8166,0.500,3.8166,567.75,1455.31,1873.92,685.15,1000.00,2000.00,1000.00,-12.45,-64.07,-34.60,-0.98,0.05,0.17,-0.03,0.91,-0.42,0.18,0.42,0.89,0.2161939
1574,0.383,3.8102,0.464,3.8102,1.000,3.8102,568.14,1455.10,1872.85,684.57,1000.00,2000.00,1000.00,-12.64,-64.16,-34.58,-0.98,0.05,0.18,-0.03,0.91,-0.42,0.18,0.42,0.89,-0.3674783
1575,0.000,3.8133,0.799,3.8133,0.500,3.8133,568.53,1454.89,1871.78,684.00,1000.00,2000.00,1000.00,-12.82,-64.24,-34.57,-0.98,0.05,0.18,-0.03,0.91,-0.42,0.18,0.42,0.89,0.1841288
1576,0.368,3.8073,1.000,3.8073,1.000,3.8073,568.92,1454.67,1870.71,683.42,1000.00,2000.00,1000.00,-13.00,-64.33,-34.56,-0.98,0.06,0.18,-0.03,0.91,-0.42,0.19,0.42,0.89,-0.3488970
1577,0.427,3.8112,0.430,3.8112,0.500,3.8112,569.31,1454.45,1869.63,682.85,1000.00,2000.00,1000.00,-13.19,-64.42,-34.54,-0.98,0.06,0.19,-0.03,0.91,-0.42,0.19,0.42,0.89,0.2292159
1578,0.000,3.8050,1.000,3.8050,1.000,3.8050,569.70,1454.23,1868.56,682.27,1000.00,2000.00,1000.00,-13.37,-64.50,-34.53,-0.98,0.06,0.19,-0.03,0.90,-0.43,0.20,0.42,0.88,-0.3537396
1579,0.388,3.8091,0.078,3.8091,0.500,3.8091,570.09,1454.00,1867.48,681.70,1000.00,2000.00,1000.00,-13.56,-64.59,-34.51,-0.98,0.06,0.19,-0.03,0.90,-0.43,0.20,0.42,0.88,0.2404732
1580,0.000,3.8031,0.000,3.8032,1.000,3.8032,570.48,1453.78,1866.40,681.12,1000.00,2000.00,1000.00,-13.74,-64.67,-34.50,-0.98,0.06,0.20,-0.03,0.90,-0.43,0.21,0.43,0.88,-0.3405720
1581,0.000,3.8071,0.000,3.8071,0.500,3.8071,570.87,1453.54,1865.32,680.55,1000.00,2000.00,1000.00,-13.92,-64.75,-34.48,-0.98,0.07,0.20,-0.03,0.90,-0.43,0.21,0.43,0.88,0.2289174
1582,0.000,3.8016,0.181,3.8016,1.000,3.8016,571.26,1453.31,1864.24,679.97,1000.00,2000.00,1000.00,-14.11,-64.84,-34.46,-0.98,0.07,0.21,-0.03,0.90,-0.43,0.22,0.43,0.88,-0.3155362
1583,0.091,3.8057,0.519,3.8057,0.500,3.8057,571.65,1453.07,1863.16,679.40,1000.00,2000.00,1000.00,-14.29,-64.92,-34.45,-0.98,0.07,0.21,-0.03,0.90,-0.43,0.22,0.43,0.88,0.2373402
1584,0.498,3.8007,0.513,3.8007,1.000,3.8007,572.04,1452.83,1862.08,678.82,1000.00,2000.00,1000.00,-14.47,-65.00,-34.43,-0.97,0.07,0.21,-0.03,0.90,-0.44,0.22,0.43,0.87,-0.2915549
1585,0.075,3.8047,0.435,3.8046,0.500,3.8046,572.43,1452.58,1860.99,678.25,1000.00,2000.00,1000.00,-14.65,-65.08,-34.41,-0.97,0.07,0.22,-0.03,0.90,-0.44,0.23,0.43,0.87,0.2337694
1586,0.500,3.7998,0.559,3.7998,1.000,3.7998,572.82,1452.34,1859.91,677.68,1000.00,2000.00,1000.00,-14.84,-65.16,-34.39,-0.97,0.08,0.22,-0.03,0.90,-0.44,0.23,0.43,0.87,-0.2827657
1587,0.000,3.8042,0.000,3.8042,0.500,3.8042,573.22,1452.09,1858.82,677.10,1000.00,2000.00,1000.00,-15.02,-65.25,-34.37,-0.97,0.08,0.23,-0.03,0.90,-0.44,0.24,0.44,0.87,0.2565868
1588,0.500,3.7995,0.793,3.7995,1.000,3.7995,573.61,1451.83,1857.73,676.53,1000.00,2000.00,1000.00,-15.20,-65.33,-34.35,-0.97,0.08,0.23,-0.03,0.90,-0.44,0.24,0.44,0.87,-0.2744617
1589,0.006,3.8036,0.431,3.8036,0.500,3.8037,574.00,1451.58,1856.64,675.96,1000.00,2000.00,1000.00,-15.38,-65.40,-34.33,-0.97,0.08,0.23,-0.03,0.89,-0.45,0.25,0.44,0.86,0.2478004
1590,0.499,3.7994,0.000,3.7994,1.000,3.7994,574.39,1451.32,1855.55,675.39,1000.00,2000.00,1000.00,-15.56,-65.48,-34.31,-0.97,0.09,0.24,-0.03,0.89,-0.45,0.25,0.44,0.86,-0.2487413
1591,0.000,3.8038,0.000,3.8038,0.500,3.8038,574.79,1451.06,1854.46,674.82,1000.00,2000.00,1000.00,-15.74,-65.56,-34.29,-0.97,0.09,0.24,-0.03,0.89,-0.45,0.26,0.44,0.86,0.2578846
1592,0.500,3.7999,1.000,3.7999,1.000,3.7999,575.18,1450.79,1853.36,674.25,1000.00,2000.00,1000.00,-15.92,-65.64,-34.26,-0.96,0.09,0.25,-0.03,0.89,-0.45,0.26,0.44,0.86,-0.2296093
1593,0.000,3.8045,0.000,3.8045,0.500,3.8045,575.57,1450.52,1852.27,673.67,1000.00,2000.00,1000.00,-16.10,-65.72,-34.24,-0.96,0.09,0.25,-0.03,0.89,-0.45,0.27,0.44,0.86,0.2641202
1594,0.500,3.8006,0.688,3.8006,1.000,3.8006,575.97,1450.25,1851.17,673.10,1000.00,2000.00,1000.00,-16.28,-65.80,-34.22,-0.96,0.09,0.26,-0.03,0.89,-0.45,0.27,0.45,0.85,-0.2294058
1595,0.000,3.8053,0.000,3.8053,0.500,3.8053,576.36,1449.98,1850.07,672.53,1000.00,2000.00,1000.00,-16.46,-65.87,-34.19,-0.96,0.10,0.26,-0.04,0.89,-0.46,0.28,0.45,0.85,0.2761707
1596,0.500,3.8016,0.829,3.8016,1.000,3.8016,576.75,1449.70,1848.97,671.96,1000.00,2000.00,1000.00,-16.64,-65.95,-34.17,-0.96,0.10,0.26,-0.04,0.89,-0.46,0.28,0.45,0.85,-0.2159756
1597,0.028,3.8066,0.671,3.8066,0.500,3.8066,577.15,1449.42,1847.87,671.40,1000.00,2000.00,1000.00,-16.82,-66.02,-34.14,-0.96,0.10,0.27,-0.04,0.89,-0.46,0.28,0.45,0.85,0.2873897
1598,0.496,3.8034,0.103,3.8034,1.000,3.8034,577.54,1449.13,1846.77,670.83,1000.00,2000.00,1000.00,-17.00,-66.10,-34.11,-0.96,0.10,0.27,-0.04,0.89,-0.46,0.29,0.45,0.84,-0.1855386
1599,0.000,3.8084,0.904,3.8084,0.500,3.8084,577.94,1448.85,1845.67,670.26,1000.00,2000.00,1000.00,-17.18,-66.17,-34.09,-0.95,0.10,0.28,-0.04,0.89,-0.46,0.29,0.45,0.84,0.2902552
1600,0.500,3.8053,1.000,3.8053,1.000,3.8053,578.33,1448.56,1844.57,669.69,1000.00,2000.00,1000.00,-17.36,-66.25,-34.06,-0.95,0.11,0.28,-0.04,0.88,-0.47,0.30,0.46,0.84,-0.1812654
1601,0.448,3.8108,0.498,3.8108,0.500,3.8108,578.73,1448.27,1843.46,669.12,1000.00,2000.00,1000.00,-17.54,-66.32,-34.03,-0.95,0.11,0.29,-0.04,0.88,-0.47,0.30,0.46,0.84,0.3150190
1602,0.408,3.8075,0.526,3.8075,1.000,3.8075,579.12,1447.97,1842.35,668.56,1000.00,2000.00,1000.00,-17.72,-66.39,-34.00,-0.95,0.11,0.29,-0.04,0.88,-0.47,0.31,0.46,0.83,-0.1951248
1603,0.239,3.8132,0.000,3.8132,0.500,3.8132,579.52,1447.67,1841.25,667.99,1000.00,2000.00,1000.00,-17.90,-66.46,-33.97,-0.95,0.11,0.30,-0.04,0.88,-0.47,0.31,0.46,0.83,0.3305859
1604,0.000,3.8099,0.035,3.8099,1.000,3.8099,579.92,1447.37,1840.14,667.43,1000.00,2000.00,1000.00,-18.07,-66.54,-33.94,-0.95,0.11,0.30,-0.04,0.88,-0.47,0.32,0.46,0.83,-0.1976429
1605,0.061,3.8157,0.458,3.8157,0.500,3.8157,580.31,1447.07,1839.03,666.86,1000.00,2000.00,1000.00,-18.25,-66.61,-33.91,-0.95,0.12,0.31,-0.05,0.88,-0.48,0.32,0.46,0.83,0.3382443
1606,0.332,3.8134,0.628,3.8134,1.000,3.8134,580.71,1446.76,1837.92,666.30,1000.00,2000.00,1000.00,-18.43,-66.68,-33.88,-0.94,0.12,0.31,-0.05,0.88,-0.48,0.33,0.46,0.82,-0.1394507
1607,0.000,3.8189,0.490,3.8189,0.500,3.8189,581.11,1446.45,1836.80,665.73,1000.00,2000.00,1000.00,-18.61,-66.75,-33.85,-0.94,0.12,0.31,-0.05,0.88,-0.48,0.33,0.47,0.82,0.3202732
1608,0.297,3.8168,0.038,3.8168,1.000,3.8168,581.51,1446.14,1835.69,665.17,1000.00,2000.00,1000.00,-18.78,-66.82,-33.82,-0.94,0.12,0.32,-0.05,0.88,-0.48,0.34,0.47,0.82,-0.1272395
1609,0.025,3.8225,0.000,3.8225,0.500,3.8225,581.90,1445.82,1834.57,664.61,1000.00,2000.00,1000.00,-18.96,-66.89,-33.78,-0.94,0.12,0.32,-0.05,0.87,-0.48,0.34,0.47,0.81,0.3308163
1610,0.084,3.8203,0.000,3.8203,1.000,3.8203,582.30,1445.50,1833.46,664.04,1000.00,2000.00,1000.00,-19.13,-66.96,-33.75,-0.94,0.13,0.33,-0.05,0.87,-0.48,0.35,0.47,0.81,-0.1332166
1611,0.000,3.8265,0.000,3.8265,0.500,3.8265,582.70,1445.18,1832.34,663.48,1000.00,2000.00,1000.00,-19.31,-67.03,-33.71,-0.93,0.13,0.33,-0.05,0.87,-0.49,0.35,0.47,0.81,0.3558151
1612,0.500,3.8249,0.000,3.8249,1.000,3.8249,583.10,1444.86,1831.22,662.92,1000.00,2000.00,1000.00,-19.49,-67.09,-33.68,-0.93,0.13,0.34,-0.05,0.87,-0.49,0.36,0.47,0.80,-0.0923763
1613,0.000,3.8309,0.000,3.8309,0.500,3.8309,583.50,1444.53,1830.10,662.36,1000.00,2000.00,1000.00,-19.66,-67.16,-33.64,-0.93,0.13,0.34,-0.06,0.87,-0.49,0.36,0.48,0.80,0.3414232
1614,0.500,3.8296,0.000,3.8296,1.000,3.8296,583.90,1444.20,1828.98,661.80,1000.00,2000.00,1000.00,-19.84,-67.23,-33.61,-0.93,0.14,0.35,-0.06,0.87,-0.49,0.37,0.48,0.80,-0.0764546
1615,0.359,3.8358,0.000,3.8358,0.500,3.8358,584.30,1443.86,1827.86,661.24,1000.00,2000.00,1000.00,-20.01,-67.29,-33.57,-0.93,0.14,0.35,-0.06,0.87,-0.49,0.37,0.48,0.79,0.3589537
1616,0.363,3.8347,0.113,3.8347,1.000,3.8347,584.70,1443.53,1826.74,660.68,1000.00,2000.00,1000.00,-20.18,-67.36,-33.53,-0.92,0.14,0.36,-0.06,0.87,-0.50,0.38,0.48,0.79,-0.0647829
1617,0.000,3.8411,0.000,3.8411,0.500,3.8411,585.10,1443.19,1825.61,660.12,1000.00,2000.00,1000.00,-20.36,-67.43,-33.49,-0.92,0.14,0.36,-0.06,0.86,-0.50,0.38,0.48,0.79,0.3632729
1618,0.000,3.8400,0.217,3.8400,1.000,3.8400,585.50,1442.85,1824.49,659.56,1000.00,2000.00,1000.00,-20.53,-67.49,-33.45,-0.92,0.15,0.37,-0.06,0.86,-0.50,0.39,0.48,0.78,-0.0619476
1619,0.341,3.8470,0.277,3.8470,0.500,3.8470,585.90,1442.50,1823.36,659.01,1000.00,2000.00,1000.00,-20.70,-67.56,-33.41,-0.92,0.15,0.37,-0.06,0.86,-0.50,0.39,0.48,0.78,0.3944606
1620,0.000,3.8459,0.120,3.8459,1.000,3.8459,586.31,1442.15,1822.24,658.45,1000.00,2000.00,1000.00,-20.88,-67.62,-33.37,-0.91,0.15,0.38,-0.07,0.86,-0.50,0.40,0.49,0.78,-0.0636575
1621,0.374,3.8531,0.263,3.8532,0.500,3.8532,586.71,1441.80,1821.11,657.90,1000.00,2000.00,1000.00,-21.05,-67.68,-33.33,-0.91,0.15,0.38,-0.07,0.86,-0.51,0.40,0.49,0.77,0.4095556
1622,0.365,3.8529,0.000,3.8529,1.000,3.8529,587.11,1441.45,1819.98,657.34,1000.00,2000.00,1000.00,-21.22,-67.74,-33.29,-0.91,0.16,0.39,-0.07,0.86,-0.51,0.41,0.49,0.77,-0.0145473
1623,0.074,3.8596,0.000,3.8596,0.500,3.8596,587.51,1441.09,1818.85,656.79,1000.00,2000.00,1000.00,-21.39,-67.81,-33.25,-0.91,0.16,0.39,-0.07,0.86,-0.51,0.42,0.49,0.77,0.3825638
1624,0.404,3.8599,0.234,3.8598,1.000,3.8599,587.92,1440.73,1817.72,656.23,1000.00,2000.00,1000.00,-21.56,-67.87,-33.20,-0.90,0.16,0.39,-0.07,0.86,-0.51,0.42,0.49,0.76,0.0152624
1625,0.819,3.8669,0.096,3.8669,0.500,3.8669,588.32,1440.37,1816.59,655.68,1000.00,2000.00,1000.00,-21.73,-67.93,-33.16,-0.90,0.16,0.40,-0.07,0.85,-0.52,0.43,0.49,0.76,0.4000681
1626,0.000,3.8673,0.000,3.8673,1.000,3.8673,588.73,1440.01,1815.45,655.13,1000.00,2000.00,1000.00,-21.90,-67.99,-33.11,-0.90,0.17,0.40,-0.07,0.85,-0.52,0.43,0.49,0.75,0.0226268
1627,0.000,3.8744,0.000,3.8744,0.500,3.8744,589.13,1439.64,1814.32,654.58,1000.00,2000.00,1000.00,-22.07,-68.05,-33.07,-0.90,0.17,0.41,-0.07,0.85,-0.52,0.44,0.50,0.75,0.4012082
1628,0.166,3.8753,0.044,3.8753,1.000,3.8753,589.54,1439.27,1813.18,654.03,1000.00,2000.00,1000.00,-22.24,-68.11,-33.02,-0.89,0.17,0.41,-0.08,0.85,-0.52,0.44,0.50,0.75,0.0570868
1629,0.357,3.8828,0.107,3.8828,0.500,3.8828,589.94,1438.89,1812.05,653.48,1000.00,2000.00,1000.00,-22.41,-68.17,-32.98,-0.89,0.18,0.42,-0.08,0.85,-0.52,0.45,0.50,0.74,0.4236473
1630,0.000,3.8840,0.137,3.8840,1.000,3.8840,590.35,1438.52,1810.91,652.93,1000.00,2000.00,1000.00,-22.58,-68.22,-32.93,-0.89,0.18,0.42,-0.08,0.85,-0.53,0.45,0.50,0.74,0.0686424
1631,0.392,3.8917,0.000,3.8917,0.500,3.8917,590.75,1438.14,1809.77,652.38,1000.00,2000.00,1000.00,-22.75,-68.28,-32.88,-0.89,0.18,0.43,-0.08,0.85,-0.53,0.46,0.50,0.73,0.4330812
1632,0.301,3.8933,0.000,3.8933,1.000,3.8933,591.16,1437.76,1808.63,651.83,1000.00,2000.00,1000.00,-22.91,-68.34,-32.84,-0.88,0.19,0.43,-0.08,0.84,-0.53,0.46,0.50,0.73,0.0991374
1633,0.000,3.9008,0.078,3.9009,0.500,3.9009,591.57,1437.37,1807.49,651.29,1000.00,2000.00,1000.00,-23.08,-68.39,-32.79,-0.88,0.19,0.43,-0.08,0.84,-0.53,0.47,0.50,0.73,0.4234333
1634,0.588,3.9030,0.219,3.9030,1.000,3.9030,591.98,1436.98,1806.35,650.74,1000.00,2000.00,1000.00,-23.25,-68.45,-32.74,-0.88,0.19,0.44,-0.08,0.84,-0.54,0.47,0.51,0.72,0.1261415
1635,0.000,3.9109,0.000,3.9109,0.500,3.9108,592.38,1436.59,1805.21,650.20,1000.00,2000.00,1000.00,-23.41,-68.50,-32.69,-0.87,0.20,0.44,-0.08,0.84,-0.54,0.48,0.51,0.72,0.4399304
1636,0.133,3.9134,0.250,3.9134,1.000,3.9134,592.79,1436.20,1804.07,649.65,1000.00,2000.00,1000.00,-23.58,-68.55,-32.64,-0.87,0.20,0.45,-0.08,0.84,-0.54,0.48,0.51,0.71,0.1543031
1637,0.367,3.9215,0.157,3.9215,0.500,3.9215,593.20,1435.81,1802.93,649.11,1000.00,2000.00,1000.00,-23.74,-68.61,-32.59,-0.87,0.21,0.45,-0.08,0.84,-0.54,0.49,0.51,0.71,0.4506262
1638,0.120,3.9244,0.321,3.9244,1.000,3.9244,593.61,1435.41,1801.78,648.57,1000.00,2000.00,1000.00,-23.91,-68.66,-32.54,-0.87,0.21,0.45,-0.08,0.83,-0.55,0.49,0.51,0.70,0.1737816
1639,0.000,3.9326,0.360,3.9326,0.500,3.9326,594.02,1435.01,1800.64,648.03,1000.00,2000.00,1000.00,-24.07,-68.71,-32.49,-0.86,0.21,0.46,-0.09,0.83,-0.55,0.50,0.51,0.70,0.4564979
1640,0.500,3.9364,1.000,3.9364,1.000,3.9364,594.43,1434.60,1799.49,647.48,1000.00,2000.00,1000.00,-24.23,-68.76,-32.44,-0.86,0.22,0.46,-0.09,0.83,-0.55,0.50,0.51,0.69,0.2223131
1641,0.236,3.9445,0.263,3.9445,0.500,3.9445,594.84,1434.20,1798.34,646.95,1000.00,2000.00,1000.00,-24.40,-68.81,-32.39,-0.86,0.22,0.47,-0.09,0.83,-0.55,0.51,0.52,0.69,0.4553678
1642,0.260,3.9484,0.311,3.9484,1.000,3.9485,595.25,1433.79,1797.20,646.41,1000.00,2000.00,1000.00,-24.56,-68.86,-32.34,-0.85,0.23,0.47,-0.09,0.83,-0.56,0.51,0.52,0.68,0.2336069
1643,0.142,3.9570,0.995,3.9570,0.500,3.9570,595.67,1433.37,1796.05,645.87,1000.00,2000.00,1000.00,-24.72,-68.90,-32.28,-0.85,0.23,0.47,-0.09,0.82,-0.56,0.52,0.52,0.68,0.4727094
1644,0.217,3.9614,0.149,3.9614,1.000,3.9614,596.08,1432.96,1794.90,645.33,1000.00,2000.00,1000.00,-24.88,-68.95,-32.23,-0.85,0.23,0.48,-0.09,0.82,-0.56,0.52,0.52,0.67,0.2604775
1645,0.308,3.9702,0.015,3.9702,0.500,3.9702,596.49,1432.54,1793.75,644.79,1000.00,2000.00,1000.00,-25.04,-69.00,-32.18,-0.84,0.24,0.48,-0.09,0.82,-0.57,0.53,0.52,0.67,0.4832994
1646,0.052,3.9750,0.227,3.9750,1.000,3.9750,596.91,1432.12,1792.60,644.26,1000.00,2000.00,1000.00,-25.20,-69.04,-32.12,-0.84,0.24,0.49,-0.09,0.82,-0.57,0.54,0.52,0.66,0.2821060
1647,0.000,3.9837,0.986,3.9837,0.500,3.9837,597.32,1431.70,1791.45,643.72,1000.00,2000.00,1000.00,-25.36,-69.09,-32.07,-0.84,0.25,0.49,-0.09,0.82,-0.57,0.54,0.52,0.66,0.4804913
1648,0.000,3.9891,0.786,3.9891,1.000,3.9891,597.73,1431.27,1790.29,643.19,1000.00,2000.00,1000.00,-25.51,-69.13,-32.02,-0.83,0.25,0.49,-0.09,0.81,-0.57,0.55,0.52,0.65,0.3150449
1649,0.657,3.9982,0.453,3.9982,0.500,3.9982,598.15,1430.85,1789.14,642.66,1000.00,2000.00,1000.00,-25.67,-69.17,-31.96,-0.83,0.26,0.50,-0.09,0.81,-0.58,0.55,0.52,0.65,0.4974812
1650,0.473,4.0040,0.512,4.0040,1.000,4.0040,598.57,1430.42,1787.99,642.13,1000.00,2000.00,1000.00,-25.83,-69.22,-31.91,-0.83,0.26,0.50,-0.09,0.81,-0.58,0.56,0.53,0.64,0.3350455
1651,0.000,4.0131,1.000,4.0132,0.500,4.0132,598.98,1429.98,1786.83,641.60,1000.00,2000.00,1000.00,-25.99,-69.26,-31.85,-0.82,0.27,0.50,-0.10,0.81,-0.58,0.56,0.53,0.64,0.5028016
1652,0.443,4.0195,1.000,4.0195,1.000,4.0195,599.40,1429.55,1785.68,641.07,1000.00,2000.00,1000.00,-26.14,-69.30,-31.80,-0.82,0.27,0.51,-0.10,0.81,-0.58,0.57,0.53,0.63,0.3644972
1653,0.067,4.0287,0.496,4.0288,0.500,4.0288,599.82,1429.11,1784.52,640.54,1000.00,2000.00,1000.00,-26.30,-69.34,-31.74,-0.81,0.27,0.51,-0.10,0.80,-0.59,0.57,0.53,0.63,0.5067251
1654,0.148,4.0355,0.791,4.0355,1.000,4.0355,600.23,1428.67,1783.37,640.01,1000.00,2000.00,1000.00,-26.45,-69.38,-31.68,-0.81,0.28,0.51,-0.10,0.80,-0.59,0.58,0.53,0.62,0.3839296
1655,0.000,4.0449,0.614,4.0448,0.500,4.0448,600.65,1428.22,1782.21,639.48,1000.00,2000.00,1000.00,-26.60,-69.41,-31.63,-0.81,0.28,0.52,-0.10,0.80,-0.59,0.58,0.53,0.62,0.5109364
1656,0.500,4.0522,0.539,4.0522,1.000,4.0522,601.07,1427.78,1781.05,638.96,1000.00,2000.00,1000.00,-26.76,-69.45,-31.57,-0.80,0.29,0.52,-0.10,0.80,-0.60,0.59,0.53,0.61,0.4170660
1657,0.493,4.0619,0.566,4.0619,0.500,4.0619,601.49,1427.33,1779.89,638.43,1000.00,2000.00,1000.00,-26.91,-69.49,-31.51,-0.80,0.29,0.53,-0.10,0.79,-0.60,0.59,0.53,0.60,0.5254238
1658,0.279,4.0696,0.537,4.0696,1.000,4.0696,601.91,1426.88,1778.74,637.91,1000.00,2000.00,1000.00,-27.06,-69.52,-31.45,-0.79,0.30,0.53,-0.11,0.79,-0.60,0.60,0.53,0.60,0.4320790
1659,0.223,4.0795,0.384,4.0795,0.500,4.0795,602.33,1426.43,1777.58,637.38,1000.00,2000.00,1000.00,-27.21,-69.56,-31.40,-0.79,0.30,0.53,-0.11,0.79,-0.60,0.60,0.53,0.59,0.5370147
1660,0.261,4.0879,0.108,4.0878,1.000,4.0878,602.75,1425.97,1776.42,636.86,1000.00,2000.00,1000.00,-27.36,-69.59,-31.34,-0.79,0.31,0.54,-0.11,0.79,-0.61,0.61,0.54,0.59,0.4629775
1661,0.299,4.0978,0.656,4.0978,0.500,4.0978,603.17,1425.51,1775.26,636.34,1000.00,2000.00,1000.00,-27.51,-69.63,-31.28,-0.78,0.31,0.54,-0.11,0.78,-0.61,0.61,0.54,0.58,0.5380279
1662,0.688,4.1067,0.065,4.1067,1.000,4.1067,603.60,1425.05,1774.09,635.82,1000.00,2000.00,1000.00,-27.66,-69.66,-31.22,-0.78,0.31,0.54,-0.11,0.78,-0.61,0.62,0.54,0.57,0.4930405
1663,0.000,4.1166,0.232,4.1166,0.500,4.1166,604.02,1424.59,1772.93,635.30,1000.00,2000.00,1000.00,-27.81,-69.69,-31.16,-0.77,0.32,0.55,-0.11,0.78,-0.61,0.62,0.54,0.57,0.5338615
1664,0.683,4.1264,0.526,4.1264,0.521,4.1264,604.44,1424.12,1771.77,634.78,1000.00,2000.00,1000.00,-27.96,-69.72,-31.10,-0.77,0.32,0.55,-0.12,0.78,-0.62,0.63,0.54,0.56,0.5329918
1665,0.671,4.1360,0.610,4.1360,1.000,4.1360,604.87,1423.65,1770.61,634.26,1000.00,2000.00,1000.00,-28.10,-69.75,-31.04,-0.76,0.33,0.56,-0.12,0.78,-0.62,0.63,0.54,0.55,0.5207002
1666,0.000,4.1462,0.000,4.1462,1.000,4.1462,605.29,1423.18,1769.45,633.75,1000.00,2000.00,1000.00,-28.25,-69.78,-30.98,-0.76,0.33,0.56,-0.12,0.77,-0.62,0.64,0.54,0.55,0.5486977
1667,0.000,4.1564,0.525,4.1564,0.500,4.1564,605.72,1422.71,1768.28,633.23,1000.00,2000.00,1000.00,-28.39,-69.81,-30.92,-0.76,0.33,0.56,-0.12,0.77,-0.62,0.64,0.54,0.54,0.5526452
1668,0.652,4.1669,0.000,4.1669,0.981,4.1669,606.14,1422.23,1767.12,632.72,1000.00,2000.00,1000.00,-28.54,-69.84,-30.86,-0.75,0.34,0.57,-0.13,0.77,-0.63,0.65,0.54,0.53,0.5599080
1669,0.940,4.1775,0.000,4.1775,0.500,4.1775,606.57,1421.75,1765.95,632.20,1000.00,2000.00,1000.00,-28.68,-69.87,-30.80,-0.75,0.34,0.57,-0.13,0.77,-0.63,0.65,0.54,0.53,0.5661074
