Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
111,0.489,-31.9438,0.407,-31.9438,1.000,-31.9436,1540.06,8.73,1029.71,330.89,1000.00,2000.00,1000.00,13.36,38.90,164.25,0.63,0.40,0.67,0.09,0.82,-0.57,0.77,-0.41,-0.48,-0.5759900
112,0.511,-31.9545,0.430,-31.9547,1.000,-31.9547,1538.32,8.95,1030.37,333.62,1000.00,2000.00,1000.00,13.55,39.27,163.94,0.63,0.40,0.67,0.09,0.82,-0.57,0.78,-0.42,-0.48,-0.5863034
113,0.489,-31.9657,0.409,-31.9655,0.989,-31.9655,1536.57,9.18,1031.03,336.35,1000.00,2000.00,1000.00,13.74,39.63,163.64,0.62,0.40,0.67,0.09,0.82,-0.57,0.78,-0.42,-0.47,-0.5745398
114,0.511,-31.9763,0.434,-31.9764,0.999,-31.9763,1534.83,9.42,1031.70,339.07,1000.00,2000.00,1000.00,13.93,39.99,163.33,0.62,0.40,0.67,0.09,0.81,-0.57,0.78,-0.42,-0.47,-0.5762314
115,0.491,-31.9870,0.402,-31.9871,0.883,-31.9870,1533.09,9.65,1032.37,341.79,1000.00,2000.00,1000.00,14.12,40.35,163.03,0.62,0.41,0.67,0.09,0.81,-0.58,0.78,-0.42,-0.47,-0.5722785
116,0.511,-31.9972,0.434,-31.9976,0.962,-31.9975,1531.34,9.89,1033.05,344.50,1000.00,2000.00,1000.00,14.31,40.71,162.72,0.62,0.41,0.67,0.09,0.81,-0.58,0.78,-0.42,-0.46,-0.5614471
117,0.489,-32.0081,0.416,-32.0081,0.991,-32.0080,1529.59,10.13,1033.73,347.20,1000.00,2000.00,1000.00,14.50,41.07,162.42,0.62,0.41,0.67,0.10,0.81,-0.58,0.78,-0.42,-0.46,-0.5629217
118,0.512,-32.0182,0.433,-32.0185,0.946,-32.0185,1527.85,10.38,1034.42,349.91,1000.00,2000.00,1000.00,14.68,41.42,162.12,0.62,0.41,0.67,0.10,0.81,-0.58,0.78,-0.43,-0.46,-0.5614471
119,0.489,-32.0290,0.420,-32.0289,0.913,-32.0287,1526.10,10.62,1035.12,352.60,1000.00,2000.00,1000.00,14.87,41.77,161.82,0.62,0.41,0.67,0.10,0.80,-0.59,0.78,-0.43,-0.46,-0.5492181
120,0.511,-32.0388,0.439,-32.0390,0.853,-32.0390,1524.35,10.87,1035.82,355.30,1000.00,2000.00,1000.00,15.05,42.13,161.51,0.62,0.41,0.67,0.10,0.80,-0.59,0.78,-0.43,-0.46,-0.5518780
121,0.489,-32.0488,0.415,-32.0488,0.917,-32.0489,1522.61,11.13,1036.53,357.98,1000.00,2000.00,1000.00,15.23,42.48,161.21,0.62,0.42,0.67,0.10,0.80,-0.59,0.78,-0.43,-0.46,-0.5354501
122,0.511,-32.0584,0.442,-32.0587,0.869,-32.0587,1520.86,11.38,1037.24,360.66,1000.00,2000.00,1000.00,15.41,42.83,160.91,0.62,0.42,0.66,0.10,0.80,-0.59,0.78,-0.43,-0.46,-0.5327370
123,0.489,-32.0677,0.342,-32.0676,0.564,-32.0676,1519.11,11.64,1037.96,363.34,1000.00,2000.00,1000.00,15.60,43.17,160.61,0.62,0.42,0.66,0.10,0.80,-0.60,0.78,-0.44,-0.46,-0.4901054
124,0.511,-32.0775,0.434,-32.0779,0.777,-32.0779,1517.36,11.91,1038.69,366.01,1000.00,2000.00,1000.00,15.78,43.52,160.31,0.62,0.42,0.66,0.10,0.80,-0.60,0.77,-0.44,-0.46,-0.5551905
125,0.489,-32.0873,0.423,-32.0873,0.784,-32.0874,1515.61,12.17,1039.42,368.68,1000.00,2000.00,1000.00,15.96,43.86,160.00,0.63,0.42,0.66,0.10,0.79,-0.60,0.77,-0.44,-0.46,-0.5141958
126,0.511,-32.0961,0.431,-32.0965,0.745,-32.0966,1513.86,12.44,1040.15,371.34,1000.00,2000.00,1000.00,16.15,44.20,159.70,0.63,0.42,0.65,0.10,0.79,-0.60,0.77,-0.44,-0.46,-0.5051271
127,0.489,-32.1054,0.421,-32.1053,0.801,-32.1054,1512.11,12.72,1040.90,374.00,1000.00,2000.00,1000.00,16.33,44.54,159.39,0.63,0.42,0.65,0.10,0.79,-0.60,0.77,-0.44,-0.46,-0.4856406
128,0.511,-32.1142,0.439,-32.1143,0.744,-32.1143,1510.36,12.99,1041.64,376.65,1000.00,2000.00,1000.00,16.52,44.87,159.08,0.63,0.42,0.65,0.10,0.79,-0.60,0.77,-0.45,-0.46,-0.4920632
129,0.489,-32.1228,0.417,-32.1229,0.108,-32.1229,1508.61,13.27,1042.40,379.30,1000.00,2000.00,1000.00,16.70,45.20,158.78,0.64,0.42,0.65,0.09,0.79,-0.61,0.77,-0.45,-0.46,-0.4784530
130,0.511,-32.1314,0.441,-32.1315,0.000,-32.1315,1506.86,13.55,1043.16,381.94,1000.00,2000.00,1000.00,16.89,45.53,158.47,0.64,0.42,0.64,0.09,0.79,-0.61,0.76,-0.45,-0.47,-0.4733896
131,0.489,-32.1403,0.428,-32.1401,0.063,-32.1401,1505.11,13.83,1043.92,384.57,1000.00,2000.00,1000.00,17.08,45.86,158.16,0.64,0.42,0.64,0.09,0.79,-0.61,0.76,-0.45,-0.47,-0.4762862
132,0.510,-32.1484,0.428,-32.1486,0.000,-32.1487,1503.36,14.12,1044.69,387.20,1000.00,2000.00,1000.00,17.27,46.18,157.85,0.65,0.42,0.64,0.09,0.79,-0.61,0.76,-0.45,-0.47,-0.4775508
133,0.488,-32.1571,0.411,-32.1570,0.000,-32.1570,1501.61,14.41,1045.47,389.83,1000.00,2000.00,1000.00,17.46,46.50,157.54,0.65,0.42,0.63,0.09,0.79,-0.61,0.75,-0.46,-0.47,-0.4630004
134,0.511,-32.1651,0.438,-32.1653,0.000,-32.1653,1499.86,14.71,1046.25,392.45,1000.00,2000.00,1000.00,17.65,46.82,157.22,0.65,0.42,0.63,0.09,0.78,-0.61,0.75,-0.46,-0.47,-0.4596969
135,0.489,-32.1735,0.424,-32.1736,0.000,-32.1736,1498.10,15.00,1047.03,395.06,1000.00,2000.00,1000.00,17.84,47.14,156.91,0.66,0.42,0.63,0.09,0.78,-0.61,0.75,-0.46,-0.48,-0.4628172
136,0.512,-32.1817,0.385,-32.1818,0.019,-32.1817,1496.35,15.31,1047.82,397.67,1000.00,2000.00,1000.00,18.03,47.45,156.59,0.66,0.42,0.62,0.09,0.78,-0.62,0.75,-0.46,-0.48,-0.4550908
137,0.489,-32.1897,0.425,-32.1898,0.000,-32.1897,1494.60,15.61,1048.62,400.28,1000.00,2000.00,1000.00,18.22,47.76,156.28,0.66,0.42,0.62,0.09,0.78,-0.62,0.74,-0.46,-0.48,-0.4473056
138,0.511,-32.1978,0.440,-32.1979,0.108,-32.1979,1492.84,15.92,1049.42,402.88,1000.00,2000.00,1000.00,18.41,48.07,155.96,0.67,0.42,0.62,0.09,0.78,-0.62,0.74,-0.47,-0.48,-0.4554601
139,0.489,-32.2060,0.412,-32.2059,0.000,-32.2059,1491.09,16.23,1050.23,405.47,1000.00,2000.00,1000.00,18.60,48.37,155.64,0.67,0.42,0.61,0.08,0.78,-0.62,0.74,-0.47,-0.49,-0.4465611
140,0.510,-32.2137,0.452,-32.2139,0.000,-32.2138,1489.33,16.54,1051.04,408.06,1000.00,2000.00,1000.00,18.80,48.68,155.31,0.67,0.42,0.61,0.08,0.78,-0.62,0.74,-0.47,-0.49,-0.4448840
141,0.489,-32.2219,0.404,-32.2221,0.000,-32.2221,1487.58,16.86,1051.85,410.64,1000.00,2000.00,1000.00,18.97,48.99,155.01,0.68,0.42,0.61,0.08,0.78,-0.62,0.73,-0.47,-0.49,-0.4609829
142,0.511,-32.2295,0.438,-32.2297,0.000,-32.2296,1485.83,17.17,1052.67,413.22,1000.00,2000.00,1000.00,19.15,49.30,154.70,0.68,0.42,0.61,0.08,0.78,-0.62,0.73,-0.47,-0.49,-0.4237900
143,0.489,-32.2376,0.413,-32.2374,0.000,-32.2374,1484.07,17.50,1053.50,415.80,1000.00,2000.00,1000.00,19.33,49.61,154.40,0.68,0.42,0.60,0.08,0.78,-0.63,0.73,-0.47,-0.50,-0.4370222
144,0.510,-32.2449,0.442,-32.2451,0.000,-32.2451,1482.32,17.82,1054.33,418.36,1000.00,2000.00,1000.00,19.51,49.91,154.09,0.68,0.42,0.60,0.08,0.77,-0.63,0.73,-0.48,-0.50,-0.4334465
145,0.489,-32.2528,0.410,-32.2527,0.000,-32.2528,1480.56,18.15,1055.17,420.93,1000.00,2000.00,1000.00,19.69,50.22,153.78,0.69,0.42,0.60,0.08,0.77,-0.63,0.72,-0.48,-0.50,-0.4298589
146,0.511,-32.2599,0.421,-32.2601,0.000,-32.2602,1478.80,18.48,1056.01,423.48,1000.00,2000.00,1000.00,19.86,50.52,153.47,0.69,0.42,0.59,0.08,0.77,-0.63,0.72,-0.48,-0.50,-0.4180700
147,0.489,-32.2674,0.417,-32.2673,0.000,-32.2673,1477.05,18.82,1056.86,426.04,1000.00,2000.00,1000.00,20.04,50.82,153.16,0.69,0.42,0.59,0.08,0.77,-0.63,0.72,-0.48,-0.50,-0.4044165
148,0.510,-32.2741,0.437,-32.2744,0.000,-32.2745,1475.29,19.15,1057.71,428.59,1000.00,2000.00,1000.00,20.22,51.12,152.85,0.69,0.42,0.59,0.08,0.77,-0.63,0.72,-0.48,-0.50,-0.4082790
149,0.489,-32.2816,0.403,-32.2815,0.001,-32.2815,1473.53,19.49,1058.57,431.13,1000.00,2000.00,1000.00,20.40,51.42,152.55,0.69,0.42,0.59,0.08,0.77,-0.64,0.72,-0.48,-0.50,-0.3989876
150,0.510,-32.2883,0.422,-32.2886,0.180,-32.2886,1471.78,19.83,1059.43,433.66,1000.00,2000.00,1000.00,20.57,51.71,152.24,0.69,0.42,0.59,0.07,0.77,-0.64,0.72,-0.49,-0.50,-0.3991819
151,0.488,-32.2953,0.406,-32.2950,0.187,-32.2950,1470.02,20.18,1060.30,436.20,1000.00,2000.00,1000.00,20.75,52.00,151.93,0.69,0.42,0.58,0.07,0.77,-0.64,0.72,-0.49,-0.50,-0.3704774
152,0.511,-32.3011,0.424,-32.3014,0.553,-32.3014,1468.26,20.53,1061.17,438.72,1000.00,2000.00,1000.00,20.93,52.29,151.62,0.69,0.42,0.58,0.07,0.76,-0.64,0.72,-0.49,-0.50,-0.3650965
153,0.487,-32.3088,0.383,-32.3088,0.357,-32.3087,1466.51,20.88,1062.05,441.25,1000.00,2000.00,1000.00,21.10,52.58,151.31,0.69,0.42,0.58,0.07,0.76,-0.64,0.72,-0.49,-0.50,-0.4134730
154,0.511,-32.3146,0.416,-32.3146,0.081,-32.3146,1464.75,21.24,1062.93,443.76,1000.00,2000.00,1000.00,21.28,52.87,151.00,0.69,0.43,0.58,0.07,0.76,-0.65,0.72,-0.49,-0.50,-0.3360276
155,0.488,-32.3206,0.408,-32.3204,0.743,-32.3204,1462.99,21.59,1063.81,446.27,1000.00,2000.00,1000.00,21.45,53.15,150.69,0.69,0.43,0.58,0.07,0.76,-0.65,0.72,-0.49,-0.49,-0.3398983
156,0.513,-32.3267,0.415,-32.3268,0.781,-32.3267,1461.23,21.95,1064.70,448.78,1000.00,2000.00,1000.00,21.63,53.44,150.38,0.69,0.43,0.58,0.07,0.76,-0.65,0.72,-0.49,-0.49,-0.3582890
157,0.488,-32.3326,0.420,-32.3326,0.766,-32.3325,1459.47,22.32,1065.60,451.28,1000.00,2000.00,1000.00,21.80,53.72,150.07,0.69,0.43,0.58,0.07,0.75,-0.65,0.72,-0.49,-0.49,-0.3364355
158,0.510,-32.3384,0.435,-32.3385,1.000,-32.3384,1457.71,22.68,1066.50,453.78,1000.00,2000.00,1000.00,21.98,54.00,149.76,0.69,0.43,0.58,0.07,0.75,-0.65,0.72,-0.50,-0.49,-0.3396948
159,0.488,-32.3441,0.404,-32.3442,0.868,-32.3441,1455.96,23.05,1067.40,456.27,1000.00,2000.00,1000.00,22.15,54.28,149.45,0.69,0.44,0.58,0.07,0.75,-0.66,0.72,-0.50,-0.49,-0.3272290
160,0.510,-32.3496,0.428,-32.3497,1.000,-32.3497,1454.20,23.42,1068.31,458.75,1000.00,2000.00,1000.00,22.32,54.56,149.14,0.69,0.44,0.58,0.07,0.75,-0.66,0.72,-0.50,-0.48,-0.3253808
161,0.489,-32.3552,0.411,-32.3551,1.000,-32.3552,1452.44,23.80,1069.23,461.23,1000.00,2000.00,1000.00,22.50,54.83,148.83,0.69,0.44,0.57,0.07,0.75,-0.66,0.72,-0.50,-0.48,-0.3198221
162,0.510,-32.3603,0.427,-32.3606,1.000,-32.3605,1450.68,24.18,1070.14,463.71,1000.00,2000.00,1000.00,22.67,55.11,148.52,0.69,0.44,0.57,0.07,0.74,-0.66,0.72,-0.50,-0.48,-0.3096819
163,0.489,-32.3658,0.401,-32.3658,1.000,-32.3660,1448.92,24.56,1071.07,466.18,1000.00,2000.00,1000.00,22.85,55.37,148.20,0.69,0.45,0.57,0.07,0.74,-0.67,0.72,-0.50,-0.48,-0.3142429
164,0.511,-32.3710,0.432,-32.3710,1.000,-32.3710,1447.16,24.94,1071.99,468.64,1000.00,2000.00,1000.00,23.04,55.63,147.87,0.69,0.45,0.57,0.07,0.74,-0.67,0.72,-0.50,-0.47,-0.2940333
165,0.489,-32.3762,0.402,-32.3761,1.000,-32.3760,1445.40,25.33,1072.93,471.10,1000.00,2000.00,1000.00,23.22,55.89,147.55,0.68,0.45,0.57,0.07,0.74,-0.67,0.73,-0.50,-0.47,-0.2936140
166,0.511,-32.3811,0.423,-32.3814,1.000,-32.3813,1443.64,25.72,1073.86,473.56,1000.00,2000.00,1000.00,23.40,56.15,147.23,0.68,0.45,0.57,0.07,0.74,-0.67,0.73,-0.50,-0.47,-0.3069804
167,0.489,-32.3864,0.430,-32.3863,1.000,-32.3863,1441.88,26.11,1074.80,476.01,1000.00,2000.00,1000.00,23.58,56.40,146.91,0.68,0.46,0.57,0.08,0.73,-0.68,0.73,-0.50,-0.47,-0.2921454
168,0.511,-32.3912,0.412,-32.3914,1.000,-32.3913,1440.12,26.51,1075.75,478.45,1000.00,2000.00,1000.00,23.76,56.66,146.59,0.68,0.46,0.57,0.08,0.73,-0.68,0.73,-0.50,-0.46,-0.2906755
169,0.489,-32.3964,0.424,-32.3961,1.000,-32.3962,1438.36,26.91,1076.69,480.89,1000.00,2000.00,1000.00,23.94,56.92,146.27,0.68,0.46,0.57,0.08,0.73,-0.68,0.73,-0.51,-0.46,-0.2833065
170,0.510,-32.4010,0.428,-32.4011,1.000,-32.4011,1436.60,27.31,1077.65,483.32,1000.00,2000.00,1000.00,24.12,57.17,145.95,0.68,0.46,0.57,0.07,0.73,-0.68,0.73,-0.51,-0.46,-0.2889940
171,0.489,-32.4059,0.425,-32.4057,0.992,-32.4057,1434.84,27.71,1078.60,485.75,1000.00,2000.00,1000.00,24.29,57.42,145.63,0.68,0.47,0.57,0.07,0.73,-0.68,0.73,-0.51,-0.46,-0.2682612
172,0.511,-32.4103,0.404,-32.4106,0.837,-32.4105,1433.08,28.12,1079.57,488.17,1000.00,2000.00,1000.00,24.47,57.68,145.32,0.68,0.47,0.57,0.07,0.72,-0.69,0.73,-0.51,-0.46,-0.2805614
173,0.488,-32.4149,0.417,-32.4148,0.952,-32.4149,1431.32,28.53,1080.53,490.58,1000.00,2000.00,1000.00,24.64,57.93,145.01,0.68,0.47,0.57,0.07,0.72,-0.69,0.73,-0.51,-0.46,-0.2582323
174,0.511,-32.4191,0.404,-32.4192,0.932,-32.4192,1429.56,28.95,1081.50,493.00,1000.00,2000.00,1000.00,24.81,58.18,144.69,0.68,0.47,0.56,0.07,0.72,-0.69,0.73,-0.51,-0.45,-0.2526613
175,0.490,-32.4233,0.395,-32.4232,0.890,-32.4232,1427.80,29.36,1082.47,495.40,1000.00,2000.00,1000.00,24.98,58.43,144.38,0.68,0.47,0.56,0.07,0.72,-0.69,0.73,-0.51,-0.45,-0.2369348
176,0.510,-32.4275,0.414,-32.4276,0.799,-32.4277,1426.04,29.78,1083.45,497.80,1000.00,2000.00,1000.00,25.15,58.68,144.07,0.68,0.47,0.56,0.07,0.72,-0.69,0.73,-0.51,-0.45,-0.2590879
177,0.490,-32.4315,0.425,-32.4314,0.788,-32.4314,1424.28,30.20,1084.43,500.20,1000.00,2000.00,1000.00,25.32,58.92,143.76,0.68,0.47,0.56,0.07,0.72,-0.69,0.73,-0.51,-0.45,-0.2180355
178,0.510,-32.4350,0.413,-32.4353,0.784,-32.4353,1422.52,30.63,1085.42,502.59,1000.00,2000.00,1000.00,25.49,59.17,143.44,0.68,0.48,0.56,0.07,0.71,-0.70,0.73,-0.51,-0.45,-0.2341213
179,0.489,-32.4381,0.375,-32.4385,0.709,-32.4387,1420.75,31.06,1086.41,504.98,1000.00,2000.00,1000.00,25.66,59.41,143.13,0.68,0.48,0.55,0.07,0.71,-0.70,0.73,-0.51,-0.45,-0.2002960
180,0.511,-32.4421,0.411,-32.4422,0.777,-32.4422,1418.99,31.49,1087.41,507.36,1000.00,2000.00,1000.00,25.82,59.66,142.82,0.68,0.48,0.55,0.07,0.71,-0.70,0.73,-0.51,-0.45,-0.2064432
181,0.489,-32.4454,0.417,-32.4453,0.240,-32.4452,1417.23,31.92,1088.40,509.73,1000.00,2000.00,1000.00,25.99,59.90,142.51,0.68,0.48,0.55,0.07,0.71,-0.70,0.73,-0.52,-0.45,-0.1753354
182,0.510,-32.4486,0.402,-32.4488,0.734,-32.4488,1415.47,32.36,1089.41,512.10,1000.00,2000.00,1000.00,26.16,60.14,142.20,0.69,0.48,0.55,0.06,0.71,-0.70,0.72,-0.52,-0.46,-0.2130120
183,0.489,-32.4518,0.439,-32.4518,0.704,-32.4517,1413.71,32.80,1090.41,514.47,1000.00,2000.00,1000.00,26.32,60.38,141.88,0.69,0.48,0.54,0.06,0.71,-0.70,0.72,-0.52,-0.46,-0.1757792
184,0.510,-32.4543,0.433,-32.4546,0.709,-32.4545,1411.95,33.24,1091.42,516.83,1000.00,2000.00,1000.00,26.49,60.61,141.57,0.69,0.48,0.54,0.06,0.71,-0.70,0.72,-0.52,-0.46,-0.1675578
185,0.490,-32.4572,0.351,-32.4572,0.000,-32.4573,1410.19,33.68,1092.44,519.18,1000.00,2000.00,1000.00,26.66,60.84,141.25,0.69,0.48,0.54,0.06,0.71,-0.71,0.72,-0.52,-0.46,-0.1664450
186,0.509,-32.4601,0.428,-32.4604,0.000,-32.4604,1408.43,34.13,1093.45,521.53,1000.00,2000.00,1000.00,26.83,61.08,140.94,0.69,0.48,0.54,0.06,0.71,-0.71,0.72,-0.52,-0.46,-0.1802133
187,0.491,-32.4631,0.437,-32.4631,0.087,-32.4630,1406.67,34.58,1094.48,523.87,1000.00,2000.00,1000.00,26.99,61.31,140.62,0.70,0.48,0.53,0.06,0.70,-0.71,0.72,-0.52,-0.46,-0.1559648
188,0.508,-32.4655,0.436,-32.4658,0.218,-32.4657,1404.91,35.03,1095.50,526.21,1000.00,2000.00,1000.00,27.16,61.54,140.30,0.70,0.48,0.53,0.05,0.70,-0.71,0.71,-0.52,-0.47,-0.1628813
189,0.491,-32.4685,0.426,-32.4683,0.000,-32.4683,1403.14,35.49,1096.53,528.54,1000.00,2000.00,1000.00,27.33,61.76,139.98,0.70,0.48,0.53,0.05,0.70,-0.71,0.71,-0.53,-0.47,-0.1537304
190,0.508,-32.4708,0.431,-32.4708,0.000,-32.4709,1401.38,35.94,1097.56,530.87,1000.00,2000.00,1000.00,27.49,61.99,139.66,0.70,0.48,0.52,0.05,0.70,-0.71,0.71,-0.53,-0.47,-0.1530598
191,0.490,-32.4734,0.399,-32.4734,0.000,-32.4733,1399.62,36.41,1098.60,533.19,1000.00,2000.00,1000.00,27.66,62.21,139.34,0.71,0.48,0.52,0.05,0.70,-0.71,0.71,-0.53,-0.47,-0.1436568
192,0.508,-32.4757,0.433,-32.4758,0.000,-32.4758,1397.86,36.87,1099.64,535.51,1000.00,2000.00,1000.00,27.83,62.42,139.02,0.71,0.48,0.52,0.05,0.70,-0.71,0.70,-0.53,-0.47,-0.1492570
193,0.490,-32.4782,0.416,-32.4780,0.000,-32.4781,1396.10,37.34,1100.69,537.82,1000.00,2000.00,1000.00,28.00,62.64,138.70,0.71,0.48,0.52,0.05,0.70,-0.71,0.70,-0.53,-0.48,-0.1340035
194,0.506,-32.4805,0.434,-32.4805,0.000,-32.4805,1394.34,37.80,1101.73,540.13,1000.00,2000.00,1000.00,28.16,62.86,138.38,0.71,0.48,0.51,0.04,0.70,-0.71,0.70,-0.53,-0.48,-0.1450017
195,0.493,-32.4830,0.395,-32.4829,0.000,-32.4830,1392.58,38.28,1102.78,542.43,1000.00,2000.00,1000.00,28.32,63.08,138.07,0.71,0.48,0.51,0.04,0.70,-0.71,0.70,-0.53,-0.48,-0.1501522
196,0.507,-32.4851,0.425,-32.4852,0.000,-32.4851,1390.82,38.75,1103.84,544.73,1000.00,2000.00,1000.00,28.47,63.30,137.76,0.72,0.48,0.51,0.04,0.70,-0.72,0.70,-0.53,-0.48,-0.1254516
197,0.492,-32.4874,0.435,-32.4873,0.000,-32.4874,1389.06,39.23,1104.90,547.02,1000.00,2000.00,1000.00,28.63,63.53,137.46,0.72,0.48,0.50,0.04,0.70,-0.72,0.69,-0.53,-0.48,-0.1351273
198,0.505,-32.4893,0.436,-32.4893,0.000,-32.4893,1387.30,39.71,1105.96,549.30,1000.00,2000.00,1000.00,28.78,63.75,137.15,0.72,0.48,0.50,0.04,0.70,-0.72,0.69,-0.54,-0.48,-0.1175585
199,0.495,-32.4915,0.450,-32.4915,0.000,-32.4916,1385.54,40.19,1107.03,551.58,1000.00,2000.00,1000.00,28.93,63.97,136.84,0.72,0.48,0.50,0.04,0.69,-0.72,0.69,-0.54,-0.48,-0.1360261
200,0.506,-32.4931,0.405,-32.4932,0.072,-32.4933,1383.78,40.68,1108.10,553.86,1000.00,2000.00,1000.00,29.09,64.19,136.53,0.72,0.48,0.50,0.03,0.69,-0.72,0.69,-0.54,-0.48,-0.0999164
201,0.495,-32.4949,0.448,-32.4950,0.089,-32.4949,1382.02,41.16,1109.17,556.13,1000.00,2000.00,1000.00,29.24,64.40,136.22,0.72,0.48,0.50,0.03,0.69,-0.72,0.69,-0.54,-0.48,-0.0958359
202,0.504,-32.4966,0.464,-32.4965,0.001,-32.4967,1380.26,41.65,1110.25,558.39,1000.00,2000.00,1000.00,29.39,64.62,135.91,0.72,0.48,0.49,0.03,0.69,-0.72,0.69,-0.54,-0.49,-0.1058046
203,0.495,-32.4982,0.426,-32.4982,0.176,-32.4982,1378.50,42.14,1111.33,560.65,1000.00,2000.00,1000.00,29.54,64.83,135.60,0.72,0.48,0.49,0.03,0.69,-0.72,0.69,-0.54,-0.49,-0.0924330
204,0.502,-32.4985,0.431,-32.4986,0.861,-32.4984,1376.74,42.64,1112.41,562.91,1000.00,2000.00,1000.00,29.69,65.05,135.29,0.73,0.48,0.49,0.03,0.69,-0.72,0.69,-0.54,-0.49,-0.0130455
205,0.496,-32.4997,0.433,-32.4996,0.636,-32.4997,1374.97,43.14,1113.50,565.16,1000.00,2000.00,1000.00,29.84,65.26,134.99,0.73,0.49,0.49,0.03,0.69,-0.73,0.69,-0.54,-0.48,-0.0778908
206,0.503,-32.5007,0.403,-32.5008,0.853,-32.5006,1373.21,43.64,1114.59,567.40,1000.00,2000.00,1000.00,29.99,65.46,134.68,0.73,0.49,0.49,0.03,0.69,-0.73,0.69,-0.54,-0.48,-0.0544201
207,0.497,-32.5018,0.442,-32.5019,0.738,-32.5017,1371.46,44.14,1115.69,569.64,1000.00,2000.00,1000.00,30.14,65.67,134.38,0.73,0.49,0.49,0.03,0.68,-0.73,0.69,-0.54,-0.48,-0.0630875
208,0.506,-32.5025,0.007,-32.5023,0.981,-32.5024,1369.70,44.64,1116.78,571.88,1000.00,2000.00,1000.00,30.29,65.88,134.07,0.73,0.49,0.48,0.03,0.68,-0.73,0.69,-0.54,-0.48,-0.0398044
209,0.497,-32.5035,0.432,-32.5035,0.788,-32.5035,1367.94,45.15,1117.88,574.11,1000.00,2000.00,1000.00,30.44,66.08,133.77,0.73,0.49,0.48,0.03,0.68,-0.73,0.69,-0.54,-0.48,-0.0685569
210,0.502,-32.5043,0.387,-32.5042,0.974,-32.5043,1366.18,45.66,1118.99,576.33,1000.00,2000.00,1000.00,30.58,66.29,133.47,0.72,0.49,0.48,0.03,0.68,-0.73,0.69,-0.54,-0.48,-0.0457444
211,0.498,-32.5050,0.451,-32.5049,0.811,-32.5050,1364.42,46.17,1120.10,578.55,1000.00,2000.00,1000.00,30.73,66.49,133.16,0.72,0.49,0.48,0.02,0.68,-0.73,0.69,-0.54,-0.48,-0.0414039
212,0.499,-32.5056,0.462,-32.5055,1.000,-32.5055,1362.66,46.69,1121.21,580.77,1000.00,2000.00,1000.00,30.89,66.68,132.85,0.72,0.50,0.48,0.02,0.68,-0.74,0.69,-0.54,-0.48,-0.0324898
213,0.502,-32.5060,0.306,-32.5060,1.000,-32.5061,1360.90,47.21,1122.32,582.97,1000.00,2000.00,1000.00,31.04,66.87,132.53,0.72,0.50,0.48,0.02,0.68,-0.74,0.69,-0.54,-0.48,-0.0347760
214,0.499,-32.5064,0.443,-32.5064,1.000,-32.5064,1359.14,47.73,1123.44,585.18,1000.00,2000.00,1000.00,31.20,67.06,132.22,0.72,0.50,0.48,0.02,0.67,-0.74,0.69,-0.54,-0.48,-0.0203677
215,0.500,-32.5070,0.384,-32.5070,1.000,-32.5070,1357.38,48.25,1124.56,587.38,1000.00,2000.00,1000.00,31.35,67.25,131.91,0.72,0.50,0.48,0.02,0.67,-0.74,0.69,-0.55,-0.48,-0.0324898
216,0.499,-32.5073,0.389,-32.5074,1.000,-32.5074,1355.62,48.77,1125.69,589.57,1000.00,2000.00,1000.00,31.51,67.44,131.60,0.72,0.50,0.48,0.02,0.67,-0.74,0.69,-0.55,-0.47,-0.0267728
217,0.499,-32.5075,0.422,-32.5077,1.000,-32.5076,1353.86,49.30,1126.81,591.76,1000.00,2000.00,1000.00,31.66,67.62,131.29,0.72,0.50,0.47,0.02,0.67,-0.74,0.69,-0.55,-0.47,-0.0107570
218,0.500,-32.5080,0.433,-32.5081,1.000,-32.5080,1352.10,49.83,1127.94,593.94,1000.00,2000.00,1000.00,31.81,67.81,130.99,0.72,0.50,0.47,0.02,0.67,-0.74,0.69,-0.55,-0.47,-0.0260866
219,0.501,-32.5081,0.444,-32.5081,1.000,-32.5081,1350.35,50.36,1129.08,596.12,1000.00,2000.00,1000.00,31.96,68.00,130.68,0.72,0.51,0.47,0.02,0.67,-0.74,0.69,-0.55,-0.47,-0.0066375
220,0.501,-32.5084,0.453,-32.5082,0.997,-32.5082,1348.59,50.90,1130.21,598.29,1000.00,2000.00,1000.00,32.11,68.19,130.37,0.72,0.51,0.47,0.02,0.67,-0.75,0.69,-0.55,-0.47,-0.0057220
221,0.500,-32.5083,0.296,-32.5082,0.994,-32.5082,1346.83,51.44,1131.35,600.46,1000.00,2000.00,1000.00,32.26,68.37,130.07,0.72,0.51,0.47,0.02,0.66,-0.75,0.69,-0.55,-0.47,0.0013733
222,0.500,-32.5084,0.434,-32.5084,0.931,-32.5084,1345.07,51.98,1132.50,602.62,1000.00,2000.00,1000.00,32.40,68.55,129.77,0.72,0.51,0.47,0.02,0.66,-0.75,0.69,-0.55,-0.47,-0.0141897
